pipeline,query,rank,document_id,similarity,document_preview,top_contributing_terms,relevant,Vocabulary size,Average tokens/document,Matrix sparsity,OOV rate,Query OOV rate,Precision@5_x,Recall@5_x,MRR_x,Precision@5_y,Recall@5_y,MRR_y
Pipeline B,climate change policy,1,19142,0.653718331840584,"Reduce short-lived climate change or even this essay. Should we should trust the following feb 27, written is a significant. One of global warming trout streams about article. Believes climate change, oceanography one of the greenhouse effect, govern",climate:0.4617; change:0.1920,1,148189,190.0043333333333,0.9991893100477544,0.0296802606465192,0.0,0.6,0.9285714285714286,0.8333333333333333,0.6,0.9285714285714286,0.8333333333333333
Pipeline B,climate change policy,2,2231,0.5436582315902246,The Rupa Lake Cooperative in Nepal. Credit: Bioversity International / B. Saugat. Sourced through Flickr. Responding to the impacts of climate change effectively at national policy and local planning level requires robust and comprehensive informatio,climate:0.3466; change:0.1153; policy:0.0817,1,148189,190.0043333333333,0.9991893100477544,0.0296802606465192,0.0,0.6,0.9285714285714286,0.8333333333333333,0.6,0.9285714285714286,0.8333333333333333
Pipeline B,climate change policy,3,9209,0.4998663302207587,Climate Change Denial: Why It can Be Hugely Influential? You are here: Home / Hello Earth / Climate Change Denial: Why It can Be Hugely Influential? Climate change is a real thread for those who directly affected by it. In example people in Africa wh,climate:0.3571; change:0.1428,1,148189,190.0043333333333,0.9991893100477544,0.0296802606465192,0.0,0.6,0.9285714285714286,0.8333333333333333,0.6,0.9285714285714286,0.8333333333333333
Pipeline B,climate change policy,4,11682,0.4557540358731204,"The existential threats to people and the environment from climate change are increasingly well understood. NOAA’s 27th annual State of the Climate report revealed record-setting climate change indicators in 2016, resulting in extreme global events i",climate:0.3582; change:0.0596; policy:0.0380,1,148189,190.0043333333333,0.9991893100477544,0.0296802606465192,0.0,0.6,0.9285714285714286,0.8333333333333333,0.6,0.9285714285714286,0.8333333333333333
Pipeline B,climate change policy,5,21770,0.4503712990627158,"See this article detailing that arctic sea ice right now is below the mean of ice extent for even the 2000’s, (not to mention previous decades), with 53 days to go before the minimum for the year will be reached. Another wake up call in a long series",climate:0.3539; change:0.0964,1,148189,190.0043333333333,0.9991893100477544,0.0296802606465192,0.0,0.6,0.9285714285714286,0.8333333333333333,0.6,0.9285714285714286,0.8333333333333333
Pipeline B,healthy cells and cancer,1,29938,0.5285353564709783,"Cancer cells could be collected by a small wearable device plugged into a vein instead of a blood test or a biopsy, according to scientists. Researchers have invented a small blood screening machine which they say can harvest more than three times as",cells:0.2916; cancer:0.2369,1,148189,190.0043333333333,0.9991893100477544,0.0296802606465192,0.0,0.6,0.9285714285714286,0.8333333333333333,0.6,0.9285714285714286,0.8333333333333333
Pipeline B,healthy cells and cancer,2,16227,0.4608398294432549,Cancer spreads — or metastasizes — when cancer cells break away from the original tumor and travel through your bloodstream or lymphatic system to other parts of your body. This video shows how a type of skin cancer called melanoma can metastasize. A,cancer:0.2443; cells:0.2165,1,148189,190.0043333333333,0.9991893100477544,0.0296802606465192,0.0,0.6,0.9285714285714286,0.8333333333333333,0.6,0.9285714285714286,0.8333333333333333
Pipeline B,healthy cells and cancer,3,23441,0.441037936508617,"Researchers from Karolinska Institutet and Kancera AB have developed a molecule that makes cancer cells sensitive to radiotherapy. In a study published in Nature Communications, the researchers describe a new way to block cancer cells' ability to rep",cells:0.2137; cancer:0.1929; healthy:0.0344,1,148189,190.0043333333333,0.9991893100477544,0.0296802606465192,0.0,0.6,0.9285714285714286,0.8333333333333333,0.6,0.9285714285714286,0.8333333333333333
Pipeline B,healthy cells and cancer,4,16624,0.4287327260530638,"Being diagnosed with cancer is nightmarish. It is not something anyone ever wants to encounter. But here’s the thing – regardless of your age, gender or race, cancer does not discriminate. So Instead of sulking and getting all depressed and allowing ",cancer:0.4287,1,148189,190.0043333333333,0.9991893100477544,0.0296802606465192,0.0,0.6,0.9285714285714286,0.8333333333333333,0.6,0.9285714285714286,0.8333333333333333
Pipeline B,healthy cells and cancer,5,979,0.4211104000346333,"Why does your body grow healthy … or unhealthy cells? Home » Blog » Why does your body grow healthy … or unhealthy cells? Look outside and see how fast your garden is turning green. Spring accelerates cellular growth. When cells multiply and divide, ",cells:0.2495; healthy:0.1341; cancer:0.0375,1,148189,190.0043333333333,0.9991893100477544,0.0296802606465192,0.0,0.6,0.9285714285714286,0.8333333333333333,0.6,0.9285714285714286,0.8333333333333333
Pipeline C,medical image classification,1,18971,0.4161635816767831,The new RTS Environmental Classification system (RTS GLT) is designed for parties who are commissioning construction projects and who want to build in an environmentally responsible manner. The environmental classification system was developed for Fi,classification:0.4162,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,medical image classification,2,8527,0.3734579621662393,History of maize classification. How races used in classification. Geographical distribution. Existing races of maize in Mexico.,classification:0.3735,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,medical image classification,3,19908,0.2461216433697136,"Download League Of Legends Wallpapers in high-quality for your desktop and smart-phone in wide-screen and HD resolution. Right click on image, and select “Save Image as League Of Legends Wallpapers” to download image to your desktop, laptop. If you a",image:0.2461,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,medical image classification,4,15682,0.2259872515284303,"- Group Image: Provided functionality of group's image, user can now view and change the group's image also. - Profile image: User can now set a profile image during sign up process. This is a great app! Love how it keeps history for limited time and",image:0.2260,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,medical image classification,5,12658,0.2217845756352992,"This guidance is for pharmacists who handle, use and sell/supply medical devices. What to do with medical device alerts. Why this guidance is important for you? What types of medical devices are sold in pharmacies? What factors do I need to consider ",medical:0.2218,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,transformer language model,1,27936,0.4771282708160148,"hi, I am having problems with transformer / circuit board om my Hobby 720 uml model 2003. In view of the problems, can I bypass the transformer/circuit board ??",transformer:0.4201; model:0.0570,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,transformer language model,2,25428,0.267425413004567,"Note: If you're on an iPhone, you cannot change the language of Facebook through the mobile app. Instead, Facebook uses whatever language your phone is set up to use, so to change it you have to pick a different language for your entire phone. Do thi",language:0.2674,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,transformer language model,3,4075,0.2248757907158992,"Looking for Spanish language instructor to improve my reading, writing and speaking skills. We require the tutor to travel to our location at Gwal Pahari. A certification or degree in Spanish Language is preferred. The Spanish language instructor sho",language:0.2249,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,transformer language model,4,701,0.214834647660631,"Program in Teaching French as a Foreign Language was established in 1985 under the Department of Foreign Education. 2 full professors,3 assistant professors and 3 research assistant are currently working in the department. The Program in Teaching Fre",language:0.2148,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,transformer language model,5,13690,0.1992348539445571,Text in finnish language missing. Sorry for the inconvinience. See in english language.,language:0.1992,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,deep learning healthcare,1,9252,0.2767418382914544,"SAN DIEGO AND WASHINGTON, D.C. – Sept. 5, 2018 – West Health, a family of nonpartisan, nonprofit organizations focused on healthcare research, policy and philanthropy, has appointed Cristina Boccuti, MA, MPP, formerly of the Kaiser Family Foundation,",healthcare:0.2767,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,deep learning healthcare,2,11979,0.2702968480443247,"Doctorate of Healthcare Organization Program is designed for the healthcare professionals who are working in healthcare organizations especially in hospitals or in clinics and who would like to broaden their knowledge, expand their expertise and deve",healthcare:0.2703,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,deep learning healthcare,3,11119,0.269652325443197,The opportunities offered by Big Data will only materialize when healthcare systems move beyond the mere collection of large amounts of data. Linkage of previously separated data sets and their analysis using appropriate Big Data analytics offer new ,healthcare:0.2697,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,deep learning healthcare,4,6123,0.2638004622559318,"With today’s advancement in technology, it is becoming more convenient than ever before to earn a Bachelor’s degree in a health-related field online. Some specializations, such as nutrition or public health, can be studied entirely online. Other onli",healthcare:0.1903; learning:0.0735,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,deep learning healthcare,5,9229,0.2566973288452842,"Influence Health, the healthcare industry’s leading consumer experience solution provider, congratulates leading provider organizations for earning prestigious eHealthcare Leadership Awards. These winning healthcare organizations stood out from a com",healthcare:0.2567,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,natural language processing,1,25428,0.3453243726310236,"Note: If you're on an iPhone, you cannot change the language of Facebook through the mobile app. Instead, Facebook uses whatever language your phone is set up to use, so to change it you have to pick a different language for your entire phone. Do thi",language:0.3453,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,natural language processing,2,8705,0.3274897928174505,"These regulations may be called the Food Safety and Standards (Food Products Standards and Food Additives) Amendment Regulations, 2019. They shall come into force on the date of their publication in the Official Gazette. In the Food Safety and Standa",processing:0.3275,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,natural language processing,3,5699,0.2937895541003379,"Truth-value gaps in natural language. Waldo, James Hewins, ""Truth-value gaps in natural language."" (1980). Doctoral Dissertations 1896 - February 2014. 2124.",language:0.1692; natural:0.1246,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,natural language processing,4,4075,0.2903803736391616,"Looking for Spanish language instructor to improve my reading, writing and speaking skills. We require the tutor to travel to our location at Gwal Pahari. A certification or degree in Spanish Language is preferred. The Spanish language instructor sho",language:0.2904,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,natural language processing,5,701,0.2774143230791139,"Program in Teaching French as a Foreign Language was established in 1985 under the Department of Foreign Education. 2 full professors,3 assistant professors and 3 research assistant are currently working in the department. The Program in Teaching Fre",language:0.2774,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,heart attack treatment,1,799,0.3885707175839435,"Can You Have A Heart Attack With A Pacemaker? A pacemaker is not a cure. It will not prevent or stop heart disease, nor will it prevent heart attacks. However, we offer you the best monitoring services to lessen the chance of heart attacks. Rhythm Ma",heart:0.2347; attack:0.1539,1,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,heart attack treatment,2,11245,0.2369578516858033,"Drink lots of water! HA fillers need water to settle perfectly on your skin, if you’re dehydrated you won’t get the best out of your treatment. Avoid drinking alcoholic drinks for about 3 days before your treatment, alcohol thins the blood and will i",treatment:0.2370,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,heart attack treatment,3,1422,0.2212406159459268,"I. Causes of Heart Failure: What every physician needs to know. Heart failure (HF) is a clinical syndrome in which the heart is unable to provide sufficient blood flow to meet the metabolic needs of the body, or is only able to do so with significant",heart:0.2000; treatment:0.0212,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,heart attack treatment,4,16626,0.2123804507726481,"After failing to apprehend the terrorist behind a Paris attack that claimed dozens of lives, CIA agent Alice Racine is forced to live in London as a caseworker. Her mentor unexpectedly calls her back into action when the CIA discovers that another at",attack:0.2124,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,heart attack treatment,5,9420,0.2092147913316737,"Treatment of bleeding problems without removal of uterus (TCRE) Etc. Screening and treatment for cancer of Uterus, Cervix and Ovary. Breast Lump and Cancer Screening (Mammography) and Treatment.",treatment:0.2092,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,myocardial infarction therapy,1,5052,0.2250340356391551,"Mechanosensitive Ion Channels in Cardiovascular Physiology. Exp Clin Cardiol 2014;20(10):6550-6560. Epub 2014 Oct 29. Laboraotry of Cell and Molecular Biology, University of Wisconsin - Madison, WI 53706, USA; Department of Genetics, University of Wi",myocardial:0.1195; infar:0.0760; ction:0.0266; therapy:0.0030,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,myocardial infarction therapy,2,26337,0.2236246535716658,Rapid Mobilization Reveals a Highly Engraftable Hematopoietic Stem Cell. Myocardial Infarction Activates CCR2(+) Hematopoietic Stem and Progenitor Cells. Bone marrow-derived immature myeloid cells are a main source of circulating suPAR contributing t,infar:0.0872; myocardial:0.0857; ction:0.0508,1,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,myocardial infarction therapy,3,8343,0.2081217977705361,"Background: Statin therapy is associated with improved survival in patients at high risk for cardiovascular mortality, but the impact of statin therapy among patients treated with trans-catheter aortic valve replacement (TAVR) is unknown. Methods: We",therapy:0.1266; infar:0.0318; myocardial:0.0312; ction:0.0185,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,myocardial infarction therapy,4,12817,0.2047511727249711,Größe dieser Vorschau: 800 × 533 Pixel. Weitere Auflösungen: 320 × 213 Pixel | 640 × 427 Pixel | 1.024 × 683 Pixel | 1.280 × 853 Pixel | 3.450 × 2.300 Pixel. English: Very high magnification micrograph of cerebral autosomal dominant arteriopathy with,infar:0.1345; myocardial:0.0441; ction:0.0261,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,myocardial infarction therapy,5,6173,0.1950705028403216,Are Experiential Therapy Techniques Helpful? What Is Animal-Assisted Therapy & How Does It Work? Substance abuse recovery involves much more than clearing drugs or alcohol from the body. Overcoming the disease of addiction requires an understanding o,therapy:0.1951,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,climate change policy,1,19142,0.6245627614917048,"Reduce short-lived climate change or even this essay. Should we should trust the following feb 27, written is a significant. One of global warming trout streams about article. Believes climate change, oceanography one of the greenhouse effect, govern",climate:0.4411; change:0.1835,1,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,climate change policy,2,2231,0.5034204093984962,The Rupa Lake Cooperative in Nepal. Credit: Bioversity International / B. Saugat. Sourced through Flickr. Responding to the impacts of climate change effectively at national policy and local planning level requires robust and comprehensive informatio,climate:0.3207; change:0.1067; policy:0.0761,1,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,climate change policy,3,9209,0.4337475714939725,Climate Change Denial: Why It can Be Hugely Influential? You are here: Home / Hello Earth / Climate Change Denial: Why It can Be Hugely Influential? Climate change is a real thread for those who directly affected by it. In example people in Africa wh,climate:0.3098; change:0.1239,1,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,climate change policy,4,11682,0.4031990187895379,"The existential threats to people and the environment from climate change are increasingly well understood. NOAA’s 27th annual State of the Climate report revealed record-setting climate change indicators in 2016, resulting in extreme global events i",climate:0.3167; change:0.0527; policy:0.0338,1,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,climate change policy,5,10454,0.3955288500790159,The potential impact of global climate change on infectious disease has been the subject of considerable research and policy debate. Evidence from diverse systems and approaches indicates that climate change could potentially increase incidence of ce,climate:0.2482; change:0.1032; policy:0.0441,1,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,healthy cells and cancer,1,29938,0.4920218940439524,"Cancer cells could be collected by a small wearable device plugged into a vein instead of a blood test or a biopsy, according to scientists. Researchers have invented a small blood screening machine which they say can harvest more than three times as",cells:0.2541; cancer:0.2285; and:0.0094,1,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,healthy cells and cancer,2,16227,0.406652157404004,Cancer spreads — or metastasizes — when cancer cells break away from the original tumor and travel through your bloodstream or lymphatic system to other parts of your body. This video shows how a type of skin cancer called melanoma can metastasize. A,cancer:0.2138; cells:0.1902; and:0.0026,1,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,healthy cells and cancer,3,23441,0.3978671177890248,"Researchers from Karolinska Institutet and Kancera AB have developed a molecule that makes cancer cells sensitive to radiotherapy. In a study published in Nature Communications, the researchers describe a new way to block cancer cells' ability to rep",cells:0.1882; cancer:0.1693; healthy:0.0304; and:0.0099,1,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,healthy cells and cancer,4,979,0.3949007832288261,"Why does your body grow healthy … or unhealthy cells? Home » Blog » Why does your body grow healthy … or unhealthy cells? Look outside and see how fast your garden is turning green. Spring accelerates cellular growth. When cells multiply and divide, ",cells:0.2272; healthy:0.1224; cancer:0.0341; and:0.0112,1,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
Pipeline C,healthy cells and cancer,5,7148,0.3724236483634665,"The Haverford School is proud to host the TENTH Annual Checking for Cancer Lacrosse Invitational, featuring premier ranked boys’ lacrosse programs and girls’ lacrosse programs. All of whom will compete in the spirit of the game while promoting the im",cancer:0.3604; and:0.0120,0,29667,455.14254166666666,0.9935986281053022,0.0002401356024054,0.0,0.55,0.8785714285714286,0.875,0.55,0.8785714285714286,0.875
